"Subject","DataType","Stage","List","Item","Restrictor","Condition","Simple","Pronoun","Quant","Binding","Control","Modal","Adverb","Unacc","Pass","Construction","Value","Where","Order","Zscore","Age","Education","Gender","Postcode"
"4","scale1","experiment","B",23,1,"gold-good",0,0,0,0,0,0,0,0,0,"gold-good-nowhere",5,1,5,0.228233582398522,"50-69","A-levels","Female","SK8"
"4","scale1","experiment","B",24,1,"gold-bad",0,0,0,0,0,0,0,0,0,"gold-bad-everywhere",1,1,42,-1.87151537566788,"50-69","A-levels","Female","SK8"
"4","scale1","experiment","B",25,0,"gold-bad",0,0,0,0,0,0,0,0,0,"gold-bad-everywhere",2,1,3,-1.34657813615128,"50-69","A-levels","Female","SK8"
"4","scale1","experiment","B",26,0,"gold-bad",0,0,0,0,0,0,0,0,0,"gold-bad-nowhere",1,1,40,-1.87151537566788,"50-69","A-levels","Female","SK8"
"5","scale1","experiment","A",1,1,"simple",1,0,0,0,0,0,0,0,0,"eats",7,0,35,0.901821577220801,"30-49","PhD","Male","M9"
"5","scale1","experiment","A",1,0,"simple",1,0,0,0,0,0,0,0,0,"eats",1,1,37,-2.13357787781507,"30-49","PhD","Male","M9"
"5","scale1","experiment","A",2,1,"antecedent",0,1,0,0,0,0,0,0,0,"antecedent",5,1,9,-0.109978241124488,"30-49","PhD","Male","M9"
"5","scale1","experiment","A",2,0,"antecedent",0,1,0,0,0,0,0,0,0,"antecedent",4,0,13,-0.615878150297133,"30-49","PhD","Male","M9"
"5","scale1","experiment","A",3,1,"anywhere",0,0,1,0,0,0,0,0,0,"anywhere",6,0,21,0.395921668048157,"30-49","PhD","Male","M9"
"5","scale1","experiment","A",3,0,"anywhere",0,0,1,0,0,0,0,0,0,"anywhere",6,1,24,0.395921668048157,"30-49","PhD","Male","M9"
"5","scale1","experiment","A",4,0,"nowhere",0,0,1,0,0,0,0,0,0,"nowhere",7,0,36,0.901821577220801,"30-49","PhD","Male","M9"
"5","scale1","experiment","A",4,1,"nowhere",0,0,1,0,0,0,0,0,0,"nowhere",4,1,44,-0.615878150297133,"30-49","PhD","Male","M9"
"5","scale1","experiment","A",5,1,"binding",0,0,0,1,0,0,0,0,0,"themselves",6,0,8,0.395921668048157,"30-49","PhD","Male","M9"
"5","scale1","experiment","A",5,0,"binding",0,0,0,1,0,0,0,0,0,"themselves",6,1,11,0.395921668048157,"30-49","PhD","Male","M9"
"5","scale1","experiment","A",6,1,"binding",0,0,0,1,0,0,0,0,0,"each other",7,1,16,0.901821577220801,"30-49","PhD","Male","M9"
"5","scale1","experiment","A",6,0,"binding",0,0,0,1,0,0,0,0,0,"each other",7,0,22,0.901821577220801,"30-49","PhD","Male","M9"
"5","scale1","experiment","A",7,1,"binding",0,0,0,1,0,0,0,0,0,"their",7,0,10,0.901821577220801,"30-49","PhD","Male","M9"
"5","scale1","experiment","A",7,0,"binding",0,0,0,1,0,0,0,0,0,"their",6,1,18,0.395921668048157,"30-49","PhD","Male","M9"
"5","scale1","experiment","A",8,0,"control",0,0,0,0,1,0,0,0,0,"try",7,0,29,0.901821577220801,"30-49","PhD","Male","M9"
"5","scale1","experiment","A",8,1,"control",0,0,0,0,1,0,0,0,0,"try",1,1,30,-2.13357787781507,"30-49","PhD","Male","M9"
"5","scale1","experiment","A",9,0,"somewhere",0,0,1,0,0,0,0,0,0,"somewhere",5,1,40,-0.109978241124488,"30-49","PhD","Male","M9"
"5","scale1","experiment","A",9,1,"somewhere",0,0,1,0,0,0,0,0,0,"somewhere",7,0,42,0.901821577220801,"30-49","PhD","Male","M9"
"5","scale1","experiment","A",10,0,"modal",0,0,0,0,0,1,0,0,0,"can",7,0,5,0.901821577220801,"30-49","PhD","Male","M9"
"5","scale1","experiment","A",10,1,"modal",0,0,0,0,0,1,0,0,0,"can",1,1,32,-2.13357787781507,"30-49","PhD","Male","M9"
"5","scale1","experiment","A",11,1,"modal",0,0,0,0,0,1,0,0,0,"middle",5,0,6,-0.109978241124488,"30-49","PhD","Male","M9"
"5","scale1","experiment","A",11,0,"modal",0,0,0,0,0,1,0,0,0,"middle",6,1,28,0.395921668048157,"30-49","PhD","Male","M9"
"5","scale1","experiment","A",12,0,"modal",0,0,0,0,0,1,0,0,0,"negation",5,0,4,-0.109978241124488,"30-49","PhD","Male","M9"
"5","scale1","experiment","A",12,1,"modal",0,0,0,0,0,1,0,0,0,"negation",6,1,38,0.395921668048157,"30-49","PhD","Male","M9"
"5","scale1","experiment","A",13,1,"modal",0,0,0,0,0,1,0,0,0,"question",6,0,34,0.395921668048157,"30-49","PhD","Male","M9"
"5","scale1","experiment","A",13,0,"modal",0,0,0,0,0,1,0,0,0,"question",7,1,39,0.901821577220801,"30-49","PhD","Male","M9"
"5","scale1","experiment","A",14,1,"psych",1,0,0,0,0,0,0,0,0,"hates",7,1,7,0.901821577220801,"30-49","PhD","Male","M9"
"5","scale1","experiment","A",14,0,"psych",1,0,0,0,0,0,0,0,0,"hates",6,0,23,0.395921668048157,"30-49","PhD","Male","M9"
"5","scale1","experiment","A",15,0,"adverb",0,0,0,0,0,0,1,0,0,"deliberately",4,1,2,-0.615878150297133,"30-49","PhD","Male","M9"
"5","scale1","experiment","A",15,1,"adverb",0,0,0,0,0,0,1,0,0,"deliberately",5,0,14,-0.109978241124488,"30-49","PhD","Male","M9"
"5","scale1","experiment","A",16,0,"adverb",0,0,0,0,0,0,1,0,0,"shoeless",6,0,27,0.395921668048157,"30-49","PhD","Male","M9"
"5","scale1","experiment","A",16,1,"adverb",0,0,0,0,0,0,1,0,0,"shoeless",6,1,31,0.395921668048157,"30-49","PhD","Male","M9"
"5","scale1","experiment","A",17,0,"adverb",0,0,0,0,0,0,1,0,0,"using",4,1,12,-0.615878150297133,"30-49","PhD","Male","M9"
"5","scale1","experiment","A",17,1,"adverb",0,0,0,0,0,0,1,0,0,"using",7,0,45,0.901821577220801,"30-49","PhD","Male","M9"
"5","scale1","experiment","A",18,1,"unacc",0,0,0,0,0,0,0,1,0,"motion",5,1,17,-0.109978241124488,"30-49","PhD","Male","M9"
"5","scale1","experiment","A",18,0,"unacc",0,0,0,0,0,0,0,1,0,"motion",6,0,41,0.395921668048157,"30-49","PhD","Male","M9"
"5","scale1","experiment","A",19,0,"unacc",0,0,0,0,0,0,0,1,0,"cos",3,1,33,-1.12177805946978,"30-49","PhD","Male","M9"
"5","scale1","experiment","A",19,1,"unacc",0,0,0,0,0,0,0,1,0,"cos",7,0,46,0.901821577220801,"30-49","PhD","Male","M9"
"5","scale1","experiment","A",20,1,"pass",0,0,0,0,0,0,0,0,1,"passive",3,1,26,-1.12177805946978,"30-49","PhD","Male","M9"
"5","scale1","experiment","A",20,0,"pass",0,0,0,0,0,0,0,0,1,"passive",7,0,43,0.901821577220801,"30-49","PhD","Male","M9"
"5","scale1","experiment","A",21,0,"gold-good",0,0,0,0,0,0,0,0,0,"gold-good-everywhere",6,1,3,0.395921668048157,"30-49","PhD","Male","M9"
"5","scale1","experiment","A",22,1,"gold-good",0,0,0,0,0,0,0,0,0,"gold-good-everywhere",6,1,1,0.395921668048157,"30-49","PhD","Male","M9"
"5","scale1","experiment","A",23,0,"gold-good",0,0,0,0,0,0,0,0,0,"gold-good-nowhere",7,1,15,0.901821577220801,"30-49","PhD","Male","M9"
"5","scale1","experiment","A",24,0,"gold-bad",0,0,0,0,0,0,0,0,0,"gold-bad-everywhere",1,1,19,-2.13357787781507,"30-49","PhD","Male","M9"
"5","scale1","experiment","A",25,1,"gold-bad",0,0,0,0,0,0,0,0,0,"gold-bad-everywhere",1,1,20,-2.13357787781507,"30-49","PhD","Male","M9"
"5","scale1","experiment","A",26,1,"gold-bad",0,0,0,0,0,0,0,0,0,"gold-bad-nowhere",1,1,25,-2.13357787781507,"30-49","PhD","Male","M9"
"6","scale1","experiment","A",1,0,"simple",1,0,0,0,0,0,0,0,0,"eats",5,1,16,-0.702414617694745,"50-69","A-levels","Female","EX8"
"6","scale1","experiment","A",1,1,"simple",1,0,0,0,0,0,0,0,0,"eats",7,0,20,0.873735256156878,"50-69","A-levels","Female","EX8"
"6","scale1","experiment","A",2,1,"antecedent",0,1,0,0,0,0,0,0,0,"antecedent",7,1,1,0.873735256156878,"50-69","A-levels","Female","EX8"
"6","scale1","experiment","A",2,0,"antecedent",0,1,0,0,0,0,0,0,0,"antecedent",7,0,46,0.873735256156878,"50-69","A-levels","Female","EX8"
"6","scale1","experiment","A",3,0,"anywhere",0,0,1,0,0,0,0,0,0,"anywhere",6,1,22,0.0856603192310664,"50-69","A-levels","Female","EX8"
"6","scale1","experiment","A",3,1,"anywhere",0,0,1,0,0,0,0,0,0,"anywhere",7,0,43,0.873735256156878,"50-69","A-levels","Female","EX8"
"6","scale1","experiment","A",4,0,"nowhere",0,0,1,0,0,0,0,0,0,"nowhere",6,0,44,0.0856603192310664,"50-69","A-levels","Female","EX8"
"6","scale1","experiment","A",4,1,"nowhere",0,0,1,0,0,0,0,0,0,"nowhere",5,1,45,-0.702414617694745,"50-69","A-levels","Female","EX8"
"6","scale1","experiment","A",5,0,"binding",0,0,0,1,0,0,0,0,0,"themselves",6,1,9,0.0856603192310664,"50-69","A-levels","Female","EX8"
"6","scale1","experiment","A",5,1,"binding",0,0,0,1,0,0,0,0,0,"themselves",7,0,18,0.873735256156878,"50-69","A-levels","Female","EX8"
"6","scale1","experiment","A",6,1,"binding",0,0,0,1,0,0,0,0,0,"each other",6,1,3,0.0856603192310664,"50-69","A-levels","Female","EX8"
"6","scale1","experiment","A",6,0,"binding",0,0,0,1,0,0,0,0,0,"each other",7,0,12,0.873735256156878,"50-69","A-levels","Female","EX8"
"6","scale1","experiment","A",7,0,"binding",0,0,0,1,0,0,0,0,0,"their",4,1,5,-1.49048955462056,"50-69","A-levels","Female","EX8"
"6","scale1","experiment","A",7,1,"binding",0,0,0,1,0,0,0,0,0,"their",7,0,42,0.873735256156878,"50-69","A-levels","Female","EX8"
"6","scale1","experiment","A",8,1,"control",0,0,0,0,1,0,0,0,0,"try",5,1,23,-0.702414617694745,"50-69","A-levels","Female","EX8"
"6","scale1","experiment","A",8,0,"control",0,0,0,0,1,0,0,0,0,"try",7,0,38,0.873735256156878,"50-69","A-levels","Female","EX8"
"6","scale1","experiment","A",9,0,"somewhere",0,0,1,0,0,0,0,0,0,"somewhere",5,1,13,-0.702414617694745,"50-69","A-levels","Female","EX8"
"6","scale1","experiment","A",9,1,"somewhere",0,0,1,0,0,0,0,0,0,"somewhere",7,0,34,0.873735256156878,"50-69","A-levels","Female","EX8"
"6","scale1","experiment","A",10,0,"modal",0,0,0,0,0,1,0,0,0,"can",7,0,10,0.873735256156878,"50-69","A-levels","Female","EX8"
"6","scale1","experiment","A",10,1,"modal",0,0,0,0,0,1,0,0,0,"can",6,1,39,0.0856603192310664,"50-69","A-levels","Female","EX8"
"6","scale1","experiment","A",11,0,"modal",0,0,0,0,0,1,0,0,0,"middle",4,1,6,-1.49048955462056,"50-69","A-levels","Female","EX8"
"6","scale1","experiment","A",11,1,"modal",0,0,0,0,0,1,0,0,0,"middle",5,0,29,-0.702414617694745,"50-69","A-levels","Female","EX8"
"6","scale1","experiment","A",12,0,"modal",0,0,0,0,0,1,0,0,0,"negation",6,0,30,0.0856603192310664,"50-69","A-levels","Female","EX8"
"6","scale1","experiment","A",12,1,"modal",0,0,0,0,0,1,0,0,0,"negation",7,1,35,0.873735256156878,"50-69","A-levels","Female","EX8"
"6","scale1","experiment","A",13,0,"modal",0,0,0,0,0,1,0,0,0,"question",5,1,8,-0.702414617694745,"50-69","A-levels","Female","EX8"
"6","scale1","experiment","A",13,1,"modal",0,0,0,0,0,1,0,0,0,"question",7,0,14,0.873735256156878,"50-69","A-levels","Female","EX8"
"6","scale1","experiment","A",14,1,"psych",1,0,0,0,0,0,0,0,0,"hates",7,1,2,0.873735256156878,"50-69","A-levels","Female","EX8"
"6","scale1","experiment","A",14,0,"psych",1,0,0,0,0,0,0,0,0,"hates",7,0,11,0.873735256156878,"50-69","A-levels","Female","EX8"
"6","scale1","experiment","A",15,0,"adverb",0,0,0,0,0,0,1,0,0,"deliberately",5,1,32,-0.702414617694745,"50-69","A-levels","Female","EX8"
"6","scale1","experiment","A",15,1,"adverb",0,0,0,0,0,0,1,0,0,"deliberately",7,0,41,0.873735256156878,"50-69","A-levels","Female","EX8"
"6","scale1","experiment","A",16,1,"adverb",0,0,0,0,0,0,1,0,0,"shoeless",5,1,15,-0.702414617694745,"50-69","A-levels","Female","EX8"
"6","scale1","experiment","A",16,0,"adverb",0,0,0,0,0,0,1,0,0,"shoeless",6,0,31,0.0856603192310664,"50-69","A-levels","Female","EX8"
"6","scale1","experiment","A",17,0,"adverb",0,0,0,0,0,0,1,0,0,"using",5,1,25,-0.702414617694745,"50-69","A-levels","Female","EX8"
"6","scale1","experiment","A",17,1,"adverb",0,0,0,0,0,0,1,0,0,"using",7,0,37,0.873735256156878,"50-69","A-levels","Female","EX8"
"6","scale1","experiment","A",18,0,"unacc",0,0,0,0,0,0,0,1,0,"motion",6,0,19,0.0856603192310664,"50-69","A-levels","Female","EX8"
"6","scale1","experiment","A",18,1,"unacc",0,0,0,0,0,0,0,1,0,"motion",7,1,36,0.873735256156878,"50-69","A-levels","Female","EX8"
"6","scale1","experiment","A",19,0,"unacc",0,0,0,0,0,0,0,1,0,"cos",4,1,28,-1.49048955462056,"50-69","A-levels","Female","EX8"
"6","scale1","experiment","A",19,1,"unacc",0,0,0,0,0,0,0,1,0,"cos",7,0,33,0.873735256156878,"50-69","A-levels","Female","EX8"
"6","scale1","experiment","A",20,1,"pass",0,0,0,0,0,0,0,0,1,"passive",4,1,4,-1.49048955462056,"50-69","A-levels","Female","EX8"
"6","scale1","experiment","A",20,0,"pass",0,0,0,0,0,0,0,0,1,"passive",7,0,21,0.873735256156878,"50-69","A-levels","Female","EX8"
"6","scale1","experiment","A",21,0,"gold-good",0,0,0,0,0,0,0,0,0,"gold-good-everywhere",6,1,26,0.0856603192310664,"50-69","A-levels","Female","EX8"
"6","scale1","experiment","A",22,1,"gold-good",0,0,0,0,0,0,0,0,0,"gold-good-everywhere",7,1,7,0.873735256156878,"50-69","A-levels","Female","EX8"
"6","scale1","experiment","A",23,0,"gold-good",0,0,0,0,0,0,0,0,0,"gold-good-nowhere",7,1,17,0.873735256156878,"50-69","A-levels","Female","EX8"
"6","scale1","experiment","A",24,0,"gold-bad",0,0,0,0,0,0,0,0,0,"gold-bad-everywhere",3,1,24,-2.27856449154637,"50-69","A-levels","Female","EX8"
"6","scale1","experiment","A",25,1,"gold-bad",0,0,0,0,0,0,0,0,0,"gold-bad-everywhere",3,1,40,-2.27856449154637,"50-69","A-levels","Female","EX8"
"6","scale1","experiment","A",26,1,"gold-bad",0,0,0,0,0,0,0,0,0,"gold-bad-nowhere",3,1,27,-2.27856449154637,"50-69","A-levels","Female","EX8"
"8","scale1","experiment","A",1,1,"simple",1,0,0,0,0,0,0,0,0,"eats",5,0,14,0.700415491265798,"30-49","BA","Male","GL2"
"8","scale1","experiment","A",1,0,"simple",1,0,0,0,0,0,0,0,0,"eats",5,1,17,0.700415491265798,"30-49","BA","Male","GL2"
"8","scale1","experiment","A",2,0,"antecedent",0,1,0,0,0,0,0,0,0,"antecedent",4,0,35,0.0808171720691306,"30-49","BA","Male","GL2"
"8","scale1","experiment","A",2,1,"antecedent",0,1,0,0,0,0,0,0,0,"antecedent",2,1,37,-1.1583794663242,"30-49","BA","Male","GL2"
"8","scale1","experiment","A",3,0,"anywhere",0,0,1,0,0,0,0,0,0,"anywhere",4,1,23,0.0808171720691306,"30-49","BA","Male","GL2"
"8","scale1","experiment","A",3,1,"anywhere",0,0,1,0,0,0,0,0,0,"anywhere",5,0,36,0.700415491265798,"30-49","BA","Male","GL2"
"8","scale1","experiment","A",4,0,"nowhere",0,0,1,0,0,0,0,0,0,"nowhere",5,0,5,0.700415491265798,"30-49","BA","Male","GL2"
"8","scale1","experiment","A",4,1,"nowhere",0,0,1,0,0,0,0,0,0,"nowhere",2,1,18,-1.1583794663242,"30-49","BA","Male","GL2"
"8","scale1","experiment","A",5,0,"binding",0,0,0,1,0,0,0,0,0,"themselves",2,1,1,-1.1583794663242,"30-49","BA","Male","GL2"
"8","scale1","experiment","A",5,1,"binding",0,0,0,1,0,0,0,0,0,"themselves",5,0,22,0.700415491265798,"30-49","BA","Male","GL2"
"8","scale1","experiment","A",6,0,"binding",0,0,0,1,0,0,0,0,0,"each other",4,0,31,0.0808171720691306,"30-49","BA","Male","GL2"
"8","scale1","experiment","A",6,1,"binding",0,0,0,1,0,0,0,0,0,"each other",2,1,32,-1.1583794663242,"30-49","BA","Male","GL2"
"8","scale1","experiment","A",7,0,"binding",0,0,0,1,0,0,0,0,0,"their",2,1,13,-1.1583794663242,"30-49","BA","Male","GL2"
"8","scale1","experiment","A",7,1,"binding",0,0,0,1,0,0,0,0,0,"their",5,0,43,0.700415491265798,"30-49","BA","Male","GL2"
"8","scale1","experiment","A",8,1,"control",0,0,0,0,1,0,0,0,0,"try",3,1,30,-0.538781147127537,"30-49","BA","Male","GL2"
"8","scale1","experiment","A",8,0,"control",0,0,0,0,1,0,0,0,0,"try",6,0,42,1.32001381046247,"30-49","BA","Male","GL2"
"8","scale1","experiment","A",9,1,"somewhere",0,0,1,0,0,0,0,0,0,"somewhere",4,0,3,0.0808171720691306,"30-49","BA","Male","GL2"
"8","scale1","experiment","A",9,0,"somewhere",0,0,1,0,0,0,0,0,0,"somewhere",2,1,10,-1.1583794663242,"30-49","BA","Male","GL2"
"8","scale1","experiment","A",10,0,"modal",0,0,0,0,0,1,0,0,0,"can",4,0,4,0.0808171720691306,"30-49","BA","Male","GL2"
"8","scale1","experiment","A",10,1,"modal",0,0,0,0,0,1,0,0,0,"can",2,1,27,-1.1583794663242,"30-49","BA","Male","GL2"
"8","scale1","experiment","A",11,0,"modal",0,0,0,0,0,1,0,0,0,"middle",3,1,19,-0.538781147127537,"30-49","BA","Male","GL2"
"8","scale1","experiment","A",11,1,"modal",0,0,0,0,0,1,0,0,0,"middle",3,0,24,-0.538781147127537,"30-49","BA","Male","GL2"
"8","scale1","experiment","A",12,0,"modal",0,0,0,0,0,1,0,0,0,"negation",5,0,33,0.700415491265798,"30-49","BA","Male","GL2"
"8","scale1","experiment","A",12,1,"modal",0,0,0,0,0,1,0,0,0,"negation",6,1,46,1.32001381046247,"30-49","BA","Male","GL2"
"8","scale1","experiment","A",13,1,"modal",0,0,0,0,0,1,0,0,0,"question",5,0,15,0.700415491265798,"30-49","BA","Male","GL2"
"8","scale1","experiment","A",13,0,"modal",0,0,0,0,0,1,0,0,0,"question",2,1,26,-1.1583794663242,"30-49","BA","Male","GL2"
"8","scale1","experiment","A",14,0,"psych",1,0,0,0,0,0,0,0,0,"hates",5,0,28,0.700415491265798,"30-49","BA","Male","GL2"
"8","scale1","experiment","A",14,1,"psych",1,0,0,0,0,0,0,0,0,"hates",6,1,40,1.32001381046247,"30-49","BA","Male","GL2"
"8","scale1","experiment","A",15,1,"adverb",0,0,0,0,0,0,1,0,0,"deliberately",4,0,8,0.0808171720691306,"30-49","BA","Male","GL2"
"8","scale1","experiment","A",15,0,"adverb",0,0,0,0,0,0,1,0,0,"deliberately",1,1,38,-1.77797778552087,"30-49","BA","Male","GL2"
"8","scale1","experiment","A",16,1,"adverb",0,0,0,0,0,0,1,0,0,"shoeless",4,1,2,0.0808171720691306,"30-49","BA","Male","GL2"
"8","scale1","experiment","A",16,0,"adverb",0,0,0,0,0,0,1,0,0,"shoeless",5,0,11,0.700415491265798,"30-49","BA","Male","GL2"
"8","scale1","experiment","A",17,0,"adverb",0,0,0,0,0,0,1,0,0,"using",2,1,7,-1.1583794663242,"30-49","BA","Male","GL2"
"8","scale1","experiment","A",17,1,"adverb",0,0,0,0,0,0,1,0,0,"using",4,0,9,0.0808171720691306,"30-49","BA","Male","GL2"
"8","scale1","experiment","A",18,0,"unacc",0,0,0,0,0,0,0,1,0,"motion",3,0,29,-0.538781147127537,"30-49","BA","Male","GL2"
"8","scale1","experiment","A",18,1,"unacc",0,0,0,0,0,0,0,1,0,"motion",3,1,39,-0.538781147127537,"30-49","BA","Male","GL2"
"8","scale1","experiment","A",19,0,"unacc",0,0,0,0,0,0,0,1,0,"cos",6,1,16,1.32001381046247,"30-49","BA","Male","GL2"
"8","scale1","experiment","A",19,1,"unacc",0,0,0,0,0,0,0,1,0,"cos",5,0,25,0.700415491265798,"30-49","BA","Male","GL2"
"8","scale1","experiment","A",20,0,"pass",0,0,0,0,0,0,0,0,1,"passive",7,0,12,1.93961212965913,"30-49","BA","Male","GL2"
"8","scale1","experiment","A",20,1,"pass",0,0,0,0,0,0,0,0,1,"passive",2,1,34,-1.1583794663242,"30-49","BA","Male","GL2"
"8","scale1","experiment","A",21,0,"gold-good",0,0,0,0,0,0,0,0,0,"gold-good-everywhere",6,1,45,1.32001381046247,"30-49","BA","Male","GL2"
"8","scale1","experiment","A",22,1,"gold-good",0,0,0,0,0,0,0,0,0,"gold-good-everywhere",5,1,41,0.700415491265798,"30-49","BA","Male","GL2"
"8","scale1","experiment","A",23,0,"gold-good",0,0,0,0,0,0,0,0,0,"gold-good-nowhere",7,1,44,1.93961212965913,"30-49","BA","Male","GL2"
"8","scale1","experiment","A",24,0,"gold-bad",0,0,0,0,0,0,0,0,0,"gold-bad-everywhere",1,1,21,-1.77797778552087,"30-49","BA","Male","GL2"
"8","scale1","experiment","A",25,1,"gold-bad",0,0,0,0,0,0,0,0,0,"gold-bad-everywhere",2,1,20,-1.1583794663242,"30-49","BA","Male","GL2"
"8","scale1","experiment","A",26,1,"gold-bad",0,0,0,0,0,0,0,0,0,"gold-bad-nowhere",3,1,6,-0.538781147127537,"30-49","BA","Male","GL2"
"9","scale1","experiment","A",1,0,"simple",1,0,0,0,0,0,0,0,0,"eats",3,1,5,-0.873333764609373,"18-29","MA","Female","ws13"
"9","scale1","experiment","A",1,1,"simple",1,0,0,0,0,0,0,0,0,"eats",5,0,11,0,"18-29","MA","Female","ws13"
"9","scale1","experiment","A",2,0,"antecedent",0,1,0,0,0,0,0,0,0,"antecedent",1,0,23,-1.74666752921875,"18-29","MA","Female","ws13"
"9","scale1","experiment","A",2,1,"antecedent",0,1,0,0,0,0,0,0,0,"antecedent",1,1,39,-1.74666752921875,"18-29","MA","Female","ws13"
"9","scale1","experiment","A",3,1,"anywhere",0,0,1,0,0,0,0,0,0,"anywhere",7,0,3,0.873333764609373,"18-29","MA","Female","ws13"
"9","scale1","experiment","A",3,0,"anywhere",0,0,1,0,0,0,0,0,0,"anywhere",5,1,19,0,"18-29","MA","Female","ws13"
"9","scale1","experiment","A",4,0,"nowhere",0,0,1,0,0,0,0,0,0,"nowhere",4,0,27,-0.436666882304686,"18-29","MA","Female","ws13"
"9","scale1","experiment","A",4,1,"nowhere",0,0,1,0,0,0,0,0,0,"nowhere",4,1,46,-0.436666882304686,"18-29","MA","Female","ws13"
"9","scale1","experiment","A",5,0,"binding",0,0,0,1,0,0,0,0,0,"themselves",7,1,38,0.873333764609373,"18-29","MA","Female","ws13"
"9","scale1","experiment","A",5,1,"binding",0,0,0,1,0,0,0,0,0,"themselves",7,0,40,0.873333764609373,"18-29","MA","Female","ws13"
"9","scale1","experiment","A",6,0,"binding",0,0,0,1,0,0,0,0,0,"each other",7,0,12,0.873333764609373,"18-29","MA","Female","ws13"
"9","scale1","experiment","A",6,1,"binding",0,0,0,1,0,0,0,0,0,"each other",7,1,33,0.873333764609373,"18-29","MA","Female","ws13"
"9","scale1","experiment","A",7,1,"binding",0,0,0,1,0,0,0,0,0,"their",5,0,36,0,"18-29","MA","Female","ws13"
"9","scale1","experiment","A",7,0,"binding",0,0,0,1,0,0,0,0,0,"their",7,1,42,0.873333764609373,"18-29","MA","Female","ws13"
"9","scale1","experiment","A",8,1,"control",0,0,0,0,1,0,0,0,0,"try",7,1,18,0.873333764609373,"18-29","MA","Female","ws13"
"9","scale1","experiment","A",8,0,"control",0,0,0,0,1,0,0,0,0,"try",7,0,41,0.873333764609373,"18-29","MA","Female","ws13"
"9","scale1","experiment","A",9,1,"somewhere",0,0,1,0,0,0,0,0,0,"somewhere",1,0,1,-1.74666752921875,"18-29","MA","Female","ws13"
"9","scale1","experiment","A",9,0,"somewhere",0,0,1,0,0,0,0,0,0,"somewhere",1,1,31,-1.74666752921875,"18-29","MA","Female","ws13"
"9","scale1","experiment","A",10,1,"modal",0,0,0,0,0,1,0,0,0,"can",7,1,28,0.873333764609373,"18-29","MA","Female","ws13"
"9","scale1","experiment","A",10,0,"modal",0,0,0,0,0,1,0,0,0,"can",7,0,37,0.873333764609373,"18-29","MA","Female","ws13"
"9","scale1","experiment","A",11,0,"modal",0,0,0,0,0,1,0,0,0,"middle",5,1,15,0,"18-29","MA","Female","ws13"
"9","scale1","experiment","A",11,1,"modal",0,0,0,0,0,1,0,0,0,"middle",5,0,21,0,"18-29","MA","Female","ws13"
"9","scale1","experiment","A",12,1,"modal",0,0,0,0,0,1,0,0,0,"negation",4,1,4,-0.436666882304686,"18-29","MA","Female","ws13"
"9","scale1","experiment","A",12,0,"modal",0,0,0,0,0,1,0,0,0,"negation",5,0,32,0,"18-29","MA","Female","ws13"
"9","scale1","experiment","A",13,0,"modal",0,0,0,0,0,1,0,0,0,"question",3,1,14,-0.873333764609373,"18-29","MA","Female","ws13"
"9","scale1","experiment","A",13,1,"modal",0,0,0,0,0,1,0,0,0,"question",2,0,43,-1.31000064691406,"18-29","MA","Female","ws13"
